station,date,PRCP,SNOW,TMAX,TMIN,Store,City,Is College,Number,id,Date,Annual_Seasonality,Weekly_Seasonality,Store_ID
AA,2022-09-26,1.3,0.0,64.04,48.92,Ann Arbor,Ann Arbor,1,11,35,2022-09-26,312.16,-544.46,35.0
AA,2022-09-27,0.39,0.0,60.98,46.94,Ann Arbor,Ann Arbor,1,11,35,2022-09-27,235.36,-636.59,35.0
AA,2022-09-28,0.12,0.0,60.98,48.02,Ann Arbor,Ann Arbor,1,11,35,2022-09-28,211.4,-642.73,35.0
AA,2022-09-29,0.0,0.0,59.0,39.92,Ann Arbor,Ann Arbor,1,11,35,2022-09-29,-2.17,-287.17,35.0
AA,2022-09-30,0.0,0.0,64.04,35.96,Ann Arbor,Ann Arbor,1,11,35,2022-09-30,565.01,579.33,35.0
AA,2022-10-01,0.0,0.0,69.08,37.04,Ann Arbor,Ann Arbor,1,11,35,2022-10-01,203.05,1079.21,35.0
AA,2022-10-02,0.0,0.0,69.98,42.98,Ann Arbor,Ann Arbor,1,11,35,2022-10-02,-199.71,455.41,35.0
AA,2022-10-03,0.0,0.0,66.02,33.08,Ann Arbor,Ann Arbor,1,11,35,2022-10-03,619.03,-558.38,35.0
AA,2022-10-04,0.0,0.0,66.92,33.98,Ann Arbor,Ann Arbor,1,11,35,2022-10-04,510.22,-612.84,35.0
AA,2022-10-05,0.0,0.0,71.96,35.96,Ann Arbor,Ann Arbor,1,11,35,2022-10-05,654.89,-650.02,35.0
AA,2022-10-06,0.0,0.0,75.92,42.98,Ann Arbor,Ann Arbor,1,11,35,2022-10-06,387.35,-309.88,35.0
AA,2022-10-07,0.2,0.0,75.92,42.98,Ann Arbor,Ann Arbor,1,11,35,2022-10-07,-267.39,594.53,35.0
AA,2022-10-08,0.0,0.0,51.08,28.94,Ann Arbor,Ann Arbor,1,11,35,2022-10-08,-282.75,1083.86,35.0
AA,2022-10-09,0.0,0.0,55.94,28.04,Ann Arbor,Ann Arbor,1,11,35,2022-10-09,47.98,468.15,35.0
AA,2022-10-10,0.12,0.0,68.0,33.08,Ann Arbor,Ann Arbor,1,11,35,2022-10-10,-429.92,-586.18,35.0
AA,2022-10-11,0.0,0.0,69.98,41.0,Ann Arbor,Ann Arbor,1,11,35,2022-10-11,-252.45,-583.96,35.0
AA,2022-10-12,0.39,0.0,77.0,44.96,Ann Arbor,Ann Arbor,1,11,35,2022-10-12,-82.74,-659.49,35.0
AA,2022-10-13,1.42,0.0,71.06,44.96,Ann Arbor,Ann Arbor,1,11,35,2022-10-13,392.41,-350.78,35.0
AA,2022-10-14,0.2,0.0,59.0,30.92,Ann Arbor,Ann Arbor,1,11,35,2022-10-14,666.62,614.76,35.0
AA,2022-10-15,0.51,0.0,60.08,33.98,Ann Arbor,Ann Arbor,1,11,35,2022-10-15,34.78,1112.35,35.0
AA,2022-10-16,0.0,0.0,55.04,30.92,Ann Arbor,Ann Arbor,1,11,35,2022-10-16,127.93,489.94,35.0
AA,2022-10-17,0.2,0.0,60.08,37.94,Ann Arbor,Ann Arbor,1,11,35,2022-10-17,132.39,-629.09,35.0
AA,2022-10-18,1.18,0.0,44.06,37.94,Ann Arbor,Ann Arbor,1,11,35,2022-10-18,146.06,-565.37,35.0
AA,2022-10-19,1.18,0.0,42.08,37.04,Ann Arbor,Ann Arbor,1,11,35,2022-10-19,106.74,-666.01,35.0
AA,2022-10-20,0.31,0.0,46.94,33.08,Ann Arbor,Ann Arbor,1,11,35,2022-10-20,451.06,-395.7,35.0
AA,2022-10-21,0.31,0.0,46.94,28.94,Ann Arbor,Ann Arbor,1,11,35,2022-10-21,-213.98,626.14,35.0
AA,2022-10-22,0.0,0.0,69.98,35.06,Ann Arbor,Ann Arbor,1,11,35,2022-10-22,-117.26,1140.09,35.0
AA,2022-10-23,0.0,0.0,78.08,42.08,Ann Arbor,Ann Arbor,1,11,35,2022-10-23,-192.6,522.76,35.0
AA,2022-10-24,0.0,0.0,78.08,42.08,Ann Arbor,Ann Arbor,1,11,35,2022-10-24,-46.01,-662.41,35.0
AA,2022-10-25,0.0,0.0,78.08,42.98,Ann Arbor,Ann Arbor,1,11,35,2022-10-25,311.14,-551.06,35.0
AA,2022-10-26,2.2,0.0,75.92,42.98,Ann Arbor,Ann Arbor,1,11,35,2022-10-26,767.02,-653.98,35.0
AA,2022-10-27,0.0,0.0,57.92,32.0,Ann Arbor,Ann Arbor,1,11,35,2022-10-27,336.55,-441.4,35.0
AA,2022-10-28,0.0,0.0,55.94,30.02,Ann Arbor,Ann Arbor,1,11,35,2022-10-28,-100.53,617.73,35.0
AA,2022-10-29,0.0,0.0,60.98,28.94,Ann Arbor,Ann Arbor,1,11,35,2022-10-29,619.96,1150.77,35.0
AA,2022-10-30,0.0,0.0,66.02,33.08,Ann Arbor,Ann Arbor,1,11,35,2022-10-30,1019.41,542.3,35.0
AA,2022-10-31,0.39,0.0,60.08,39.02,Ann Arbor,Ann Arbor,1,11,35,2022-10-31,595.19,-674.28,35.0
AA,2022-11-01,2.6,0.0,62.06,51.98,Ann Arbor,Ann Arbor,1,11,35,2022-11-01,43.9,-539.68,35.0
AA,2022-11-02,0.0,0.0,69.08,35.96,Ann Arbor,Ann Arbor,1,11,35,2022-11-02,7.4,-600.46,35.0
AA,2022-11-03,0.0,0.0,69.08,35.06,Ann Arbor,Ann Arbor,1,11,35,2022-11-03,-94.44,-476.7,35.0
AA,2022-11-04,0.0,0.0,69.98,42.08,Ann Arbor,Ann Arbor,1,11,35,2022-11-04,402.02,576.85,35.0
AA,2022-11-05,0.0,0.0,73.04,48.92,Ann Arbor,Ann Arbor,1,11,35,2022-11-05,1001.02,1141.26,35.0
AA,2022-11-06,0.39,0.0,71.06,39.92,Ann Arbor,Ann Arbor,1,11,35,2022-11-06,737.31,557.62,35.0
AA,2022-11-07,0.0,0.0,66.02,42.08,Ann Arbor,Ann Arbor,1,11,35,2022-11-07,534.11,-670.36,35.0
AA,2022-11-08,0.0,0.0,57.92,30.92,Ann Arbor,Ann Arbor,1,11,35,2022-11-08,900.37,-531.73,35.0
AA,2022-11-09,0.0,0.0,55.04,30.92,Ann Arbor,Ann Arbor,1,11,35,2022-11-09,319.16,-540.32,35.0
AA,2022-11-10,0.0,0.0,68.0,33.98,Ann Arbor,Ann Arbor,1,11,35,2022-11-10,403.78,-492.25,35.0
AA,2022-11-11,0.0,0.0,73.94,42.08,Ann Arbor,Ann Arbor,1,11,35,2022-11-11,1335.84,520.02,35.0
AA,2022-11-12,0.0,0.0,62.96,33.98,Ann Arbor,Ann Arbor,1,11,35,2022-11-12,628.57,1115.02,35.0
AA,2022-11-13,0.79,0.39,39.02,30.02,Ann Arbor,Ann Arbor,1,11,35,2022-11-13,407.96,567.84,35.0
AA,2022-11-14,0.0,0.0,39.92,28.94,Ann Arbor,Ann Arbor,1,11,35,2022-11-14,362.04,-646.22,35.0
AA,2022-11-15,0.0,0.0,41.0,30.92,Ann Arbor,Ann Arbor,1,11,35,2022-11-15,189.27,-519.85,35.0
AA,2022-11-16,0.98,0.79,37.04,32.0,Ann Arbor,Ann Arbor,1,11,35,2022-11-16,126.19,-491.6,35.0
AA,2022-11-17,0.0,0.0,39.02,24.08,Ann Arbor,Ann Arbor,1,11,35,2022-11-17,461.91,-487.96,35.0
AA,2022-11-18,0.39,0.98,33.98,24.98,Ann Arbor,Ann Arbor,1,11,35,2022-11-18,558.97,455.64,35.0
AA,2022-11-19,0.0,0.0,33.08,19.94,Ann Arbor,Ann Arbor,1,11,35,2022-11-19,327.01,1067.43,35.0
AA,2022-11-20,0.98,1.81,28.94,12.92,Ann Arbor,Ann Arbor,1,11,35,2022-11-20,-152.73,562.27,35.0
AA,2022-11-21,0.0,0.0,26.96,12.92,Ann Arbor,Ann Arbor,1,11,35,2022-11-21,-65.39,-603.51,35.0
AA,2022-11-22,0.0,0.0,44.96,17.96,Ann Arbor,Ann Arbor,1,11,35,2022-11-22,-62.45,-499.22,35.0
AA,2022-11-23,0.0,0.0,53.06,19.04,Ann Arbor,Ann Arbor,1,11,35,2022-11-23,-689.62,-444.04,35.0
AA,2022-11-24,0.0,0.0,57.02,21.02,Ann Arbor,Ann Arbor,1,11,35,2022-11-24,-1346.19,-460.19,35.0
AA,2022-11-25,0.51,0.0,55.94,23.0,Ann Arbor,Ann Arbor,1,11,35,2022-11-25,-1305.79,396.49,35.0
AA,2022-11-26,0.0,0.0,51.08,26.06,Ann Arbor,Ann Arbor,1,11,35,2022-11-26,-568.51,998.27,35.0
AA,2022-11-27,1.89,0.0,55.94,28.04,Ann Arbor,Ann Arbor,1,11,35,2022-11-27,-558.98,535.65,35.0
AA,2022-11-28,4.88,0.0,42.08,33.08,Ann Arbor,Ann Arbor,1,11,35,2022-11-28,-165.73,-562.72,35.0
AA,2022-11-29,0.0,0.0,46.04,35.06,Ann Arbor,Ann Arbor,1,11,35,2022-11-29,-285.18,-470.21,35.0
AA,2022-11-30,1.5,0.0,53.06,35.96,Ann Arbor,Ann Arbor,1,11,35,2022-11-30,112.83,-395.32,35.0
AA,2022-12-01,0.0,0.0,35.96,26.06,Ann Arbor,Ann Arbor,1,11,35,2022-12-01,300.19,-416.21,35.0
AA,2022-12-02,0.0,0.0,39.02,26.06,Ann Arbor,Ann Arbor,1,11,35,2022-12-02,281.85,353.67,35.0
AA,2022-12-03,1.18,0.0,53.06,33.08,Ann Arbor,Ann Arbor,1,11,35,2022-12-03,142.85,919.38,35.0
AA,2022-12-04,0.0,0.0,46.94,17.06,Ann Arbor,Ann Arbor,1,11,35,2022-12-04,706.71,506.72,35.0
AA,2022-12-05,0.0,0.0,39.02,17.06,Ann Arbor,Ann Arbor,1,11,35,2022-12-05,27.15,-542.81,35.0
AA,2022-12-06,0.0,0.0,44.96,23.0,Ann Arbor,Ann Arbor,1,11,35,2022-12-06,208.74,-435.37,35.0
AA,2022-12-07,0.12,0.0,46.04,37.94,Ann Arbor,Ann Arbor,1,11,35,2022-12-07,688.04,-363.03,35.0
AA,2022-12-08,0.0,0.0,46.94,35.96,Ann Arbor,Ann Arbor,1,11,35,2022-12-08,157.73,-370.17,35.0
AA,2022-12-09,0.0,0.0,39.92,26.96,Ann Arbor,Ann Arbor,1,11,35,2022-12-09,607.27,329.53,35.0
AA,2022-12-10,0.0,0.0,35.96,30.02,Ann Arbor,Ann Arbor,1,11,35,2022-12-10,618.78,859.73,35.0
AA,2022-12-11,0.0,0.0,35.96,30.92,Ann Arbor,Ann Arbor,1,11,35,2022-12-11,511.51,487.25,35.0
AA,2022-12-12,0.0,0.0,39.92,32.0,Ann Arbor,Ann Arbor,1,11,35,2022-12-12,425.68,-544.54,35.0
AA,2022-12-13,0.0,0.0,37.94,28.04,Ann Arbor,Ann Arbor,1,11,35,2022-12-13,273.19,-409.38,35.0
AA,2022-12-14,0.0,0.0,35.96,28.94,Ann Arbor,Ann Arbor,1,11,35,2022-12-14,92.93,-367.92,35.0
AA,2022-12-15,5.98,0.0,44.06,32.0,Ann Arbor,Ann Arbor,1,11,35,2022-12-15,-36.96,-315.16,35.0
AA,2022-12-16,0.0,0.0,44.06,32.0,Ann Arbor,Ann Arbor,1,11,35,2022-12-16,-277.34,323.19,35.0
AA,2022-12-17,0.31,0.39,33.98,26.06,Ann Arbor,Ann Arbor,1,11,35,2022-12-17,-935.84,830.9,35.0
AA,2022-12-18,0.31,0.79,30.02,23.0,Ann Arbor,Ann Arbor,1,11,35,2022-12-18,-1272.11,473.61,35.0
AA,2022-12-19,0.0,0.12,28.04,21.02,Ann Arbor,Ann Arbor,1,11,35,2022-12-19,-1266.45,-552.15,35.0
AA,2022-12-20,0.0,0.0,26.06,23.0,Ann Arbor,Ann Arbor,1,11,35,2022-12-20,-1031.63,-393.07,35.0
AA,2022-12-21,0.0,0.0,35.06,21.02,Ann Arbor,Ann Arbor,1,11,35,2022-12-21,-1037.51,-416.31,35.0
AA,2022-12-22,0.0,0.0,33.08,19.94,Ann Arbor,Ann Arbor,1,11,35,2022-12-22,-1073.39,-258.1,35.0
AA,2022-12-23,2.91,0.91,39.92,6.98,Ann Arbor,Ann Arbor,1,11,35,2022-12-23,-1883.26,334.84,35.0
AA,2022-12-24,0.79,0.98,6.98,-0.94,Ann Arbor,Ann Arbor,1,11,35,2022-12-24,-2638.53,829.12,35.0
AA,2022-12-25,0.79,2.09,17.96,1.04,Ann Arbor,Ann Arbor,1,11,35,2022-12-25,-2130.4,461.68,35.0
AA,2022-12-26,0.31,1.42,15.98,10.94,Ann Arbor,Ann Arbor,1,11,35,2022-12-26,-681.12,-549.69,35.0
AA,2022-12-27,0.0,0.12,21.92,14.0,Ann Arbor,Ann Arbor,1,11,35,2022-12-27,-468.79,-383.07,35.0
AA,2022-12-28,0.0,0.0,30.02,19.94,Ann Arbor,Ann Arbor,1,11,35,2022-12-28,-259.86,-479.52,35.0
AA,2022-12-29,0.0,0.0,39.92,28.04,Ann Arbor,Ann Arbor,1,11,35,2022-12-29,399.59,-243.35,35.0
AA,2022-12-30,0.0,0.0,51.98,37.94,Ann Arbor,Ann Arbor,1,11,35,2022-12-30,-1001.86,348.49,35.0
AA,2022-12-31,9.21,0.0,53.06,41.0,Ann Arbor,Ann Arbor,1,11,35,2022-12-31,-1073.99,867.28,35.0
AA,2023-01-01,0.51,0.0,42.08,33.98,Ann Arbor,Ann Arbor,1,11,35,2023-01-01,-437.29,471.77,35.0
AA,2023-01-02,1.18,0.0,46.04,35.06,Ann Arbor,Ann Arbor,1,11,35,2023-01-02,-214.59,-538.54,35.0
AA,2023-01-03,2.6,0.0,42.98,35.96,Ann Arbor,Ann Arbor,1,11,35,2023-01-03,-398.8,-383.51,35.0
AA,2023-01-04,2.52,0.0,50.0,39.02,Ann Arbor,Ann Arbor,1,11,35,2023-01-04,286.85,-562.74,35.0
AA,2023-01-05,1.3,0.0,57.92,35.06,Ann Arbor,Ann Arbor,1,11,35,2023-01-05,-223.85,-268.77,35.0
AA,2023-01-06,0.79,0.2,39.92,32.0,Ann Arbor,Ann Arbor,1,11,35,2023-01-06,-210.26,356.76,35.0
AA,2023-01-07,0.31,0.2,35.96,30.92,Ann Arbor,Ann Arbor,1,11,35,2023-01-07,-266.26,937.05,35.0
AA,2023-01-08,0.0,0.12,33.08,28.04,Ann Arbor,Ann Arbor,1,11,35,2023-01-08,127.38,510.31,35.0
AA,2023-01-09,0.0,0.0,32.0,23.0,Ann Arbor,Ann Arbor,1,11,35,2023-01-09,-194.49,-527.73,35.0
AA,2023-01-10,0.0,0.0,42.98,24.98,Ann Arbor,Ann Arbor,1,11,35,2023-01-10,-450.91,-379.36,35.0
AA,2023-01-11,0.0,0.0,41.0,26.96,Ann Arbor,Ann Arbor,1,11,35,2023-01-11,-112.55,-662.41,35.0
AA,2023-01-12,0.0,0.0,48.02,30.92,Ann Arbor,Ann Arbor,1,11,35,2023-01-12,-333.27,-315.81,35.0
AA,2023-01-13,0.0,0.12,42.98,28.04,Ann Arbor,Ann Arbor,1,11,35,2023-01-13,251.14,357.23,35.0
AA,2023-01-14,0.0,0.0,28.04,17.96,Ann Arbor,Ann Arbor,1,11,35,2023-01-14,1176.1,1014.89,35.0
AA,2023-01-15,0.0,0.0,32.0,14.0,Ann Arbor,Ann Arbor,1,11,35,2023-01-15,1088.42,569.47,35.0
AA,2023-01-16,0.0,0.0,37.94,14.0,Ann Arbor,Ann Arbor,1,11,35,2023-01-16,445.25,-525.91,35.0
AA,2023-01-17,3.11,0.0,42.98,24.08,Ann Arbor,Ann Arbor,1,11,35,2023-01-17,-95.53,-365.67,35.0
AA,2023-01-18,0.12,0.0,46.04,37.04,Ann Arbor,Ann Arbor,1,11,35,2023-01-18,232.73,-751.33,35.0
AA,2023-01-19,3.7,0.0,41.0,35.06,Ann Arbor,Ann Arbor,1,11,35,2023-01-19,-49.25,-373.92,35.0
AA,2023-01-20,3.9,0.0,46.04,33.98,Ann Arbor,Ann Arbor,1,11,35,2023-01-20,580.96,349.53,35.0
AA,2023-01-21,0.0,0.0,37.04,30.92,Ann Arbor,Ann Arbor,1,11,35,2023-01-21,576.08,1090.0,35.0
AA,2023-01-22,0.0,0.0,33.08,28.94,Ann Arbor,Ann Arbor,1,11,35,2023-01-22,723.33,632.88,35.0
AA,2023-01-23,1.81,2.4,33.98,28.04,Ann Arbor,Ann Arbor,1,11,35,2023-01-23,323.53,-532.57,35.0
AA,2023-01-24,0.0,0.0,33.08,26.06,Ann Arbor,Ann Arbor,1,11,35,2023-01-24,-189.18,-362.89,35.0
AA,2023-01-25,0.98,1.5,41.0,26.06,Ann Arbor,Ann Arbor,1,11,35,2023-01-25,-371.49,-801.01,35.0
AA,2023-01-26,5.79,7.2,33.08,28.04,Ann Arbor,Ann Arbor,1,11,35,2023-01-26,553.69,-435.59,35.0
AA,2023-01-27,0.59,0.91,33.98,19.94,Ann Arbor,Ann Arbor,1,11,35,2023-01-27,788.71,338.55,35.0
AA,2023-01-28,0.59,1.1,35.96,19.94,Ann Arbor,Ann Arbor,1,11,35,2023-01-28,790.34,1159.84,35.0
AA,2023-01-29,0.39,0.2,30.92,23.0,Ann Arbor,Ann Arbor,1,11,35,2023-01-29,194.9,678.12,35.0
AA,2023-01-30,0.39,0.39,32.0,24.08,Ann Arbor,Ann Arbor,1,11,35,2023-01-30,271.08,-550.6,35.0
AA,2023-01-31,0.12,0.2,26.96,-0.04,Ann Arbor,Ann Arbor,1,11,35,2023-01-31,226.99,-354.26,35.0
AA,2023-02-01,0.0,0.0,21.92,-0.94,Ann Arbor,Ann Arbor,1,11,35,2023-02-01,571.93,-825.93,35.0
AA,2023-02-02,0.0,0.0,26.96,5.0,Ann Arbor,Ann Arbor,1,11,35,2023-02-02,52.93,-490.99,35.0
AA,2023-02-03,0.0,0.12,37.04,6.08,Ann Arbor,Ann Arbor,1,11,35,2023-02-03,424.87,330.91,35.0
AA,2023-02-04,0.0,0.0,17.06,-0.04,Ann Arbor,Ann Arbor,1,11,35,2023-02-04,424.12,1218.86,35.0
AA,2023-02-05,0.0,0.0,35.96,12.92,Ann Arbor,Ann Arbor,1,11,35,2023-02-05,419.12,699.1,35.0
AA,2023-02-06,0.0,0.0,44.06,26.96,Ann Arbor,Ann Arbor,1,11,35,2023-02-06,679.26,-575.56,35.0
AA,2023-02-07,0.0,0.0,35.06,26.96,Ann Arbor,Ann Arbor,1,11,35,2023-02-07,109.6,-334.78,35.0
AA,2023-02-08,0.0,0.0,51.98,26.96,Ann Arbor,Ann Arbor,1,11,35,2023-02-08,593.13,-834.01,35.0
AA,2023-02-09,4.21,0.0,46.04,26.96,Ann Arbor,Ann Arbor,1,11,35,2023-02-09,753.83,-518.68,35.0
AA,2023-02-10,3.7,0.0,57.92,35.96,Ann Arbor,Ann Arbor,1,11,35,2023-02-10,715.56,313.5,35.0
AA,2023-02-11,0.0,0.0,44.06,15.98,Ann Arbor,Ann Arbor,1,11,35,2023-02-11,940.5,1265.45,35.0
AA,2023-02-12,0.0,0.0,44.96,15.98,Ann Arbor,Ann Arbor,1,11,35,2023-02-12,788.8,698.91,35.0
AA,2023-02-13,0.0,0.0,55.04,21.02,Ann Arbor,Ann Arbor,1,11,35,2023-02-13,751.22,-606.05,35.0
AA,2023-02-14,0.0,0.0,51.98,21.92,Ann Arbor,Ann Arbor,1,11,35,2023-02-14,4332.85,-323.18,35.0
AA,2023-02-15,0.31,0.0,53.96,21.92,Ann Arbor,Ann Arbor,1,11,35,2023-02-15,296.56,-829.71,35.0
AA,2023-02-16,0.0,0.0,57.92,37.04,Ann Arbor,Ann Arbor,1,11,35,2023-02-16,650.58,-506.93,35.0
AA,2023-02-17,2.4,0.31,39.92,19.94,Ann Arbor,Ann Arbor,1,11,35,2023-02-17,1137.35,291.01,35.0
AA,2023-02-18,0.0,0.12,24.98,15.08,Ann Arbor,Ann Arbor,1,11,35,2023-02-18,920.25,1301.15,35.0
AA,2023-02-19,0.0,0.0,46.04,21.02,Ann Arbor,Ann Arbor,1,11,35,2023-02-19,789.58,683.69,35.0
AA,2023-02-20,0.0,0.0,53.06,32.0,Ann Arbor,Ann Arbor,1,11,35,2023-02-20,714.39,-636.64,35.0
AA,2023-02-21,0.0,0.0,46.94,26.06,Ann Arbor,Ann Arbor,1,11,35,2023-02-21,71.18,-331.71,35.0
AA,2023-02-22,0.0,0.0,39.02,28.04,Ann Arbor,Ann Arbor,1,11,35,2023-02-22,-184.7,-816.53,35.0
AA,2023-02-23,11.18,0.2,32.0,28.94,Ann Arbor,Ann Arbor,1,11,35,2023-02-23,541.95,-471.65,35.0
AA,2023-02-24,0.0,0.0,44.06,23.0,Ann Arbor,Ann Arbor,1,11,35,2023-02-24,98.37,286.0,35.0
AA,2023-02-25,0.71,1.5,33.98,19.94,Ann Arbor,Ann Arbor,1,11,35,2023-02-25,-41.11,1328.85,35.0
AA,2023-02-26,0.0,0.0,37.04,23.0,Ann Arbor,Ann Arbor,1,11,35,2023-02-26,-806.92,648.48,35.0
AA,2023-02-27,0.0,0.0,50.0,23.0,Ann Arbor,Ann Arbor,1,11,35,2023-02-27,-625.86,-654.22,35.0
AA,2023-02-28,9.88,0.12,37.04,30.92,Ann Arbor,Ann Arbor,1,11,35,2023-02-28,-925.42,-361.22,35.0
AA,2023-03-01,0.31,0.0,48.92,30.02,Ann Arbor,Ann Arbor,1,11,35,2023-03-01,-436.34,-821.2,35.0
AA,2023-03-02,0.0,0.0,55.94,28.04,Ann Arbor,Ann Arbor,1,11,35,2023-03-02,-696.45,-416.84,35.0
AA,2023-03-03,0.0,0.0,42.08,28.94,Ann Arbor,Ann Arbor,1,11,35,2023-03-03,-1473.55,299.18,35.0
AA,2023-03-04,16.42,8.39,37.04,28.04,Ann Arbor,Ann Arbor,1,11,35,2023-03-04,-1033.78,1357.05,35.0
AA,2023-03-05,0.12,0.0,44.96,28.04,Ann Arbor,Ann Arbor,1,11,35,2023-03-05,100.63,598.43,35.0
AA,2023-03-06,0.91,0.31,51.08,32.0,Ann Arbor,Ann Arbor,1,11,35,2023-03-06,328.51,-656.99,35.0
AA,2023-03-07,5.91,0.98,44.96,28.94,Ann Arbor,Ann Arbor,1,11,35,2023-03-07,1.21,-395.5,35.0
AA,2023-03-08,0.0,0.0,44.06,21.92,Ann Arbor,Ann Arbor,1,11,35,2023-03-08,1058.43,-846.34,35.0
AA,2023-03-09,0.0,0.0,44.96,26.06,Ann Arbor,Ann Arbor,1,11,35,2023-03-09,639.69,-352.39,35.0
AA,2023-03-10,3.11,3.7,46.04,28.94,Ann Arbor,Ann Arbor,1,11,35,2023-03-10,583.72,312.43,35.0
AA,2023-03-11,1.3,1.81,37.04,26.96,Ann Arbor,Ann Arbor,1,11,35,2023-03-11,507.53,1402.63,35.0
AA,2023-03-12,0.0,0.0,44.06,26.06,Ann Arbor,Ann Arbor,1,11,35,2023-03-12,876.59,545.44,35.0
AA,2023-03-13,0.98,2.01,33.98,24.98,Ann Arbor,Ann Arbor,1,11,35,2023-03-13,143.71,-671.86,35.0
AA,2023-03-14,1.3,2.01,33.98,17.96,Ann Arbor,Ann Arbor,1,11,35,2023-03-14,199.12,-428.52,35.0
AA,2023-03-15,0.0,0.0,35.06,17.96,Ann Arbor,Ann Arbor,1,11,35,2023-03-15,427.06,-850.11,35.0
AA,2023-03-16,0.0,0.0,46.94,17.06,Ann Arbor,Ann Arbor,1,11,35,2023-03-16,170.26,-291.75,35.0
AA,2023-03-17,1.89,0.0,55.94,30.02,Ann Arbor,Ann Arbor,1,11,35,2023-03-17,539.93,325.04,35.0
AA,2023-03-18,0.2,0.0,48.92,24.08,Ann Arbor,Ann Arbor,1,11,35,2023-03-18,534.02,1428.56,35.0
AA,2023-03-19,0.31,0.79,26.96,17.96,Ann Arbor,Ann Arbor,1,11,35,2023-03-19,572.85,491.95,35.0
AA,2023-03-20,0.0,0.0,41.0,17.96,Ann Arbor,Ann Arbor,1,11,35,2023-03-20,225.36,-701.46,35.0
AA,2023-03-21,0.0,0.0,50.0,24.08,Ann Arbor,Ann Arbor,1,11,35,2023-03-21,141.0,-474.07,35.0
AA,2023-03-22,0.0,0.0,57.02,30.02,Ann Arbor,Ann Arbor,1,11,35,2023-03-22,438.91,-794.61,35.0
AA,2023-03-23,1.61,0.0,48.92,39.92,Ann Arbor,Ann Arbor,1,11,35,2023-03-23,-267.09,-237.31,35.0
AA,2023-03-24,1.61,0.0,50.0,32.0,Ann Arbor,Ann Arbor,1,11,35,2023-03-24,-200.96,343.57,35.0
AA,2023-03-25,1.1,0.0,46.94,32.0,Ann Arbor,Ann Arbor,1,11,35,2023-03-25,-172.26,1405.34,35.0
AA,2023-03-26,2.4,0.12,48.02,26.96,Ann Arbor,Ann Arbor,1,11,35,2023-03-26,-450.1,436.36,35.0
AA,2023-03-27,2.72,0.0,55.94,26.96,Ann Arbor,Ann Arbor,1,11,35,2023-03-27,6.64,-719.39,35.0
AA,2023-03-28,0.12,0.0,46.04,24.08,Ann Arbor,Ann Arbor,1,11,35,2023-03-28,137.2,-502.96,35.0
AA,2023-03-29,0.0,0.0,51.08,24.08,Ann Arbor,Ann Arbor,1,11,35,2023-03-29,190.45,-713.95,35.0
AA,2023-03-30,0.2,0.2,44.96,14.0,Ann Arbor,Ann Arbor,1,11,35,2023-03-30,-130.54,-205.12,35.0
AA,2023-03-31,1.1,0.0,48.02,15.08,Ann Arbor,Ann Arbor,1,11,35,2023-03-31,-360.45,358.49,35.0
AA,2023-04-01,9.61,0.0,59.0,37.94,Ann Arbor,Ann Arbor,1,11,35,2023-04-01,128.59,1336.56,35.0
AA,2023-04-02,2.6,0.0,51.08,23.0,Ann Arbor,Ann Arbor,1,11,35,2023-04-02,-112.91,402.53,35.0
AA,2023-04-03,0.0,0.0,48.02,23.0,Ann Arbor,Ann Arbor,1,11,35,2023-04-03,-317.36,-709.07,35.0
AA,2023-04-04,2.09,0.0,64.94,37.04,Ann Arbor,Ann Arbor,1,11,35,2023-04-04,-151.57,-502.21,35.0
AA,2023-04-05,1.5,0.0,60.08,44.06,Ann Arbor,Ann Arbor,1,11,35,2023-04-05,-161.96,-626.31,35.0
AA,2023-04-06,0.79,0.0,75.92,35.96,Ann Arbor,Ann Arbor,1,11,35,2023-04-06,291.22,-213.72,35.0
AA,2023-04-07,0.0,0.0,51.98,28.94,Ann Arbor,Ann Arbor,1,11,35,2023-04-07,1286.2,354.48,35.0
AA,2023-04-08,0.0,0.0,51.98,24.98,Ann Arbor,Ann Arbor,1,11,35,2023-04-08,592.89,1244.41,35.0
AA,2023-04-09,0.0,0.0,53.96,26.06,Ann Arbor,Ann Arbor,1,11,35,2023-04-09,561.3,396.94,35.0
AA,2023-04-10,0.0,0.0,64.04,26.96,Ann Arbor,Ann Arbor,1,11,35,2023-04-10,506.64,-675.64,35.0
AA,2023-04-11,0.0,0.0,68.0,30.92,Ann Arbor,Ann Arbor,1,11,35,2023-04-11,54.76,-490.83,35.0
AA,2023-04-12,0.0,0.0,75.92,48.92,Ann Arbor,Ann Arbor,1,11,35,2023-04-12,93.83,-522.54,35.0
AA,2023-04-13,0.0,0.0,80.96,51.08,Ann Arbor,Ann Arbor,1,11,35,2023-04-13,-353.76,-258.73,35.0
AA,2023-04-14,0.0,0.0,82.94,42.98,Ann Arbor,Ann Arbor,1,11,35,2023-04-14,-113.41,332.34,35.0
AA,2023-04-15,0.0,0.0,84.02,42.98,Ann Arbor,Ann Arbor,1,11,35,2023-04-15,85.91,1142.24,35.0
AA,2023-04-16,0.0,0.0,84.02,51.98,Ann Arbor,Ann Arbor,1,11,35,2023-04-16,346.26,402.87,35.0
AA,2023-04-17,1.18,0.0,73.04,35.06,Ann Arbor,Ann Arbor,1,11,35,2023-04-17,208.01,-629.44,35.0
