station,date,PRCP,SNOW,TMAX,TMIN,Store,City,Is College,Number,id
PHI,2022-08-12,0.0,0.0,87.08000000000001,73.03999999999999,University City South,Philly,0,1,14
PHI,2022-08-13,0.0,0.0,84.92,64.94,13th Street,Philly,0,31,45
PHI,2022-08-13,0.0,0.0,84.92,64.94,16th Street,Philly,0,19,33
PHI,2022-08-13,0.0,0.0,84.92,64.94,Fishtown,Philly,0,327,2031
PHI,2022-08-13,0.0,0.0,84.92,64.94,IWP Flagship,Philly,0,291,2104
PHI,2022-08-13,0.0,0.0,84.92,64.94,Old City,Philly,0,121,1173
PHI,2022-08-13,0.0,0.0,84.92,64.94,South Philadelphia,Philly,0,146,1209
PHI,2022-08-13,0.0,0.0,84.92,64.94,Temple,Philly,0,12,20
PHI,2022-08-13,0.0,0.0,84.92,64.94,University City North,Philly,0,13,24
PHI,2022-08-13,0.0,0.0,84.92,64.94,University City South,Philly,0,1,14
PHI,2022-08-14,0.0,0.0,84.92,66.92,13th Street,Philly,0,31,45
PHI,2022-08-14,0.0,0.0,84.92,66.92,16th Street,Philly,0,19,33
PHI,2022-08-14,0.0,0.0,84.92,66.92,Fishtown,Philly,0,327,2031
PHI,2022-08-14,0.0,0.0,84.92,66.92,IWP Flagship,Philly,0,291,2104
PHI,2022-08-14,0.0,0.0,84.92,66.92,Old City,Philly,0,121,1173
PHI,2022-08-14,0.0,0.0,84.92,66.92,South Philadelphia,Philly,0,146,1209
PHI,2022-08-14,0.0,0.0,84.92,66.92,Temple,Philly,0,12,20
PHI,2022-08-14,0.0,0.0,84.92,66.92,University City North,Philly,0,13,24
PHI,2022-08-14,0.0,0.0,84.92,66.92,University City South,Philly,0,1,14
PHI,2022-08-15,0.0,0.0,84.92,66.92,13th Street,Philly,0,31,45
PHI,2022-08-15,0.0,0.0,84.92,66.92,16th Street,Philly,0,19,33
PHI,2022-08-15,0.0,0.0,84.92,66.92,Fishtown,Philly,0,327,2031
PHI,2022-08-15,0.0,0.0,84.92,66.92,IWP Flagship,Philly,0,291,2104
PHI,2022-08-15,0.0,0.0,84.92,66.92,Old City,Philly,0,121,1173
PHI,2022-08-15,0.0,0.0,84.92,66.92,South Philadelphia,Philly,0,146,1209
PHI,2022-08-15,0.0,0.0,84.92,66.92,Temple,Philly,0,12,20
PHI,2022-08-15,0.0,0.0,84.92,66.92,University City North,Philly,0,13,24
PHI,2022-08-15,0.0,0.0,84.92,66.92,University City South,Philly,0,1,14
PHI,2022-08-16,0.0,0.0,84.92,64.03999999999999,13th Street,Philly,0,31,45
PHI,2022-08-16,0.0,0.0,84.92,64.03999999999999,16th Street,Philly,0,19,33
PHI,2022-08-16,0.0,0.0,84.92,64.03999999999999,Fishtown,Philly,0,327,2031
PHI,2022-08-16,0.0,0.0,84.92,64.03999999999999,IWP Flagship,Philly,0,291,2104
PHI,2022-08-16,0.0,0.0,84.92,64.03999999999999,Old City,Philly,0,121,1173
PHI,2022-08-16,0.0,0.0,84.92,64.03999999999999,South Philadelphia,Philly,0,146,1209
PHI,2022-08-16,0.0,0.0,84.92,64.03999999999999,Temple,Philly,0,12,20
PHI,2022-08-16,0.0,0.0,84.92,64.03999999999999,University City North,Philly,0,13,24
PHI,2022-08-16,0.0,0.0,84.92,64.03999999999999,University City South,Philly,0,1,14
PHI,2022-08-17,0.0,0.0,84.02,68.0,13th Street,Philly,0,31,45
PHI,2022-08-17,0.0,0.0,84.02,68.0,16th Street,Philly,0,19,33
PHI,2022-08-17,0.0,0.0,84.02,68.0,Fishtown,Philly,0,327,2031
PHI,2022-08-17,0.0,0.0,84.02,68.0,IWP Flagship,Philly,0,291,2104
PHI,2022-08-17,0.0,0.0,84.02,68.0,Old City,Philly,0,121,1173
PHI,2022-08-17,0.0,0.0,84.02,68.0,South Philadelphia,Philly,0,146,1209
PHI,2022-08-17,0.0,0.0,84.02,68.0,Temple,Philly,0,12,20
PHI,2022-08-17,0.0,0.0,84.02,68.0,University City North,Philly,0,13,24
PHI,2022-08-17,0.0,0.0,84.02,68.0,University City South,Philly,0,1,14
PHI,2022-08-18,0.0,0.0,87.08000000000001,66.02,13th Street,Philly,0,31,45
PHI,2022-08-18,0.0,0.0,87.08000000000001,66.02,16th Street,Philly,0,19,33
PHI,2022-08-18,0.0,0.0,87.08000000000001,66.02,Fishtown,Philly,0,327,2031
PHI,2022-08-18,0.0,0.0,87.08000000000001,66.02,IWP Flagship,Philly,0,291,2104
PHI,2022-08-18,0.0,0.0,87.08000000000001,66.02,Old City,Philly,0,121,1173
PHI,2022-08-18,0.0,0.0,87.08000000000001,66.02,South Philadelphia,Philly,0,146,1209
PHI,2022-08-18,0.0,0.0,87.08000000000001,66.02,Temple,Philly,0,12,20
PHI,2022-08-18,0.0,0.0,87.08000000000001,66.02,University City North,Philly,0,13,24
PHI,2022-08-18,0.0,0.0,87.08000000000001,66.02,University City South,Philly,0,1,14
PHI,2022-08-19,0.0,0.0,91.94,69.98,13th Street,Philly,0,31,45
PHI,2022-08-19,0.0,0.0,91.94,69.98,16th Street,Philly,0,19,33
PHI,2022-08-19,0.0,0.0,91.94,69.98,Fishtown,Philly,0,327,2031
PHI,2022-08-19,0.0,0.0,91.94,69.98,IWP Flagship,Philly,0,291,2104
PHI,2022-08-19,0.0,0.0,91.94,69.98,Old City,Philly,0,121,1173
PHI,2022-08-19,0.0,0.0,91.94,69.98,South Philadelphia,Philly,0,146,1209
PHI,2022-08-19,0.0,0.0,91.94,69.98,Temple,Philly,0,12,20
PHI,2022-08-19,0.0,0.0,91.94,69.98,University City North,Philly,0,13,24
PHI,2022-08-19,0.0,0.0,91.94,69.98,University City South,Philly,0,1,14
PHI,2022-08-20,0.0,0.0,91.94,73.03999999999999,13th Street,Philly,0,31,45
PHI,2022-08-20,0.0,0.0,91.94,73.03999999999999,16th Street,Philly,0,19,33
PHI,2022-08-20,0.0,0.0,91.94,73.03999999999999,Fishtown,Philly,0,327,2031
PHI,2022-08-20,0.0,0.0,91.94,73.03999999999999,IWP Flagship,Philly,0,291,2104
PHI,2022-08-20,0.0,0.0,91.94,73.03999999999999,Old City,Philly,0,121,1173
PHI,2022-08-20,0.0,0.0,91.94,73.03999999999999,South Philadelphia,Philly,0,146,1209
PHI,2022-08-20,0.0,0.0,91.94,73.03999999999999,Temple,Philly,0,12,20
PHI,2022-08-20,0.0,0.0,91.94,73.03999999999999,University City North,Philly,0,13,24
PHI,2022-08-20,0.0,0.0,91.94,73.03999999999999,University City South,Philly,0,1,14
PHI,2022-08-21,0.5118110236220472,0.0,86.0,71.06,13th Street,Philly,0,31,45
PHI,2022-08-21,0.5118110236220472,0.0,86.0,71.06,16th Street,Philly,0,19,33
PHI,2022-08-21,0.5118110236220472,0.0,86.0,71.06,Fishtown,Philly,0,327,2031
PHI,2022-08-21,0.5118110236220472,0.0,86.0,71.06,IWP Flagship,Philly,0,291,2104
PHI,2022-08-21,0.5118110236220472,0.0,86.0,71.06,Old City,Philly,0,121,1173
PHI,2022-08-21,0.5118110236220472,0.0,86.0,71.06,South Philadelphia,Philly,0,146,1209
PHI,2022-08-21,0.5118110236220472,0.0,86.0,71.06,Temple,Philly,0,12,20
PHI,2022-08-21,0.5118110236220472,0.0,86.0,71.06,University City North,Philly,0,13,24
PHI,2022-08-21,0.5118110236220472,0.0,86.0,71.06,University City South,Philly,0,1,14
PHI,2022-08-22,1.6929133858267718,0.0,87.08000000000001,73.03999999999999,13th Street,Philly,0,31,45
PHI,2022-08-22,1.6929133858267718,0.0,87.08000000000001,73.03999999999999,16th Street,Philly,0,19,33
PHI,2022-08-22,1.6929133858267718,0.0,87.08000000000001,73.03999999999999,Fishtown,Philly,0,327,2031
PHI,2022-08-22,1.6929133858267718,0.0,87.08000000000001,73.03999999999999,IWP Flagship,Philly,0,291,2104
PHI,2022-08-22,1.6929133858267718,0.0,87.08000000000001,73.03999999999999,Old City,Philly,0,121,1173
PHI,2022-08-22,1.6929133858267718,0.0,87.08000000000001,73.03999999999999,South Philadelphia,Philly,0,146,1209
PHI,2022-08-22,1.6929133858267718,0.0,87.08000000000001,73.03999999999999,Temple,Philly,0,12,20
PHI,2022-08-22,1.6929133858267718,0.0,87.08000000000001,73.03999999999999,University City North,Philly,0,13,24
PHI,2022-08-22,1.6929133858267718,0.0,87.08000000000001,73.03999999999999,University City South,Philly,0,1,14
PHI,2022-08-23,0.0,0.0,87.08000000000001,71.96000000000001,13th Street,Philly,0,31,45
PHI,2022-08-23,0.0,0.0,87.08000000000001,71.96000000000001,16th Street,Philly,0,19,33
PHI,2022-08-23,0.0,0.0,87.08000000000001,71.96000000000001,Fishtown,Philly,0,327,2031
PHI,2022-08-23,0.0,0.0,87.08000000000001,71.96000000000001,IWP Flagship,Philly,0,291,2104
PHI,2022-08-23,0.0,0.0,87.08000000000001,71.96000000000001,Old City,Philly,0,121,1173
PHI,2022-08-23,0.0,0.0,87.08000000000001,71.96000000000001,South Philadelphia,Philly,0,146,1209
PHI,2022-08-23,0.0,0.0,87.08000000000001,71.96000000000001,Temple,Philly,0,12,20
PHI,2022-08-23,0.0,0.0,87.08000000000001,71.96000000000001,University City North,Philly,0,13,24
PHI,2022-08-23,0.0,0.0,87.08000000000001,71.96000000000001,University City South,Philly,0,1,14
PHI,2022-08-24,0.0,0.0,89.96000000000001,71.96000000000001,13th Street,Philly,0,31,45
PHI,2022-08-24,0.0,0.0,89.96000000000001,71.96000000000001,16th Street,Philly,0,19,33
PHI,2022-08-24,0.0,0.0,89.96000000000001,71.96000000000001,Fishtown,Philly,0,327,2031
PHI,2022-08-24,0.0,0.0,89.96000000000001,71.96000000000001,IWP Flagship,Philly,0,291,2104
PHI,2022-08-24,0.0,0.0,89.96000000000001,71.96000000000001,Old City,Philly,0,121,1173
PHI,2022-08-24,0.0,0.0,89.96000000000001,71.96000000000001,South Philadelphia,Philly,0,146,1209
PHI,2022-08-24,0.0,0.0,89.96000000000001,71.96000000000001,Temple,Philly,0,12,20
PHI,2022-08-24,0.0,0.0,89.96000000000001,71.96000000000001,University City North,Philly,0,13,24
PHI,2022-08-24,0.0,0.0,89.96000000000001,71.96000000000001,University City South,Philly,0,1,14
PHI,2022-08-25,0.0,0.0,91.94,71.96000000000001,13th Street,Philly,0,31,45
PHI,2022-08-25,0.0,0.0,91.94,71.96000000000001,16th Street,Philly,0,19,33
PHI,2022-08-25,0.0,0.0,91.94,71.96000000000001,Fishtown,Philly,0,327,2031
PHI,2022-08-25,0.0,0.0,91.94,71.96000000000001,IWP Flagship,Philly,0,291,2104
PHI,2022-08-25,0.0,0.0,91.94,71.96000000000001,Old City,Philly,0,121,1173
PHI,2022-08-25,0.0,0.0,91.94,71.96000000000001,South Philadelphia,Philly,0,146,1209
PHI,2022-08-25,0.0,0.0,91.94,71.96000000000001,Temple,Philly,0,12,20
PHI,2022-08-25,0.0,0.0,91.94,71.96000000000001,University City North,Philly,0,13,24
PHI,2022-08-25,0.0,0.0,91.94,71.96000000000001,University City South,Philly,0,1,14
PHI,2022-08-26,0.0,0.0,93.92,75.92,13th Street,Philly,0,31,45
PHI,2022-08-26,0.0,0.0,93.92,75.92,16th Street,Philly,0,19,33
PHI,2022-08-26,0.0,0.0,93.92,75.92,Fishtown,Philly,0,327,2031
PHI,2022-08-26,0.0,0.0,93.92,75.92,IWP Flagship,Philly,0,291,2104
PHI,2022-08-26,0.0,0.0,93.92,75.92,Old City,Philly,0,121,1173
PHI,2022-08-26,0.0,0.0,93.92,75.92,South Philadelphia,Philly,0,146,1209
PHI,2022-08-26,0.0,0.0,93.92,75.92,Temple,Philly,0,12,20
PHI,2022-08-26,0.0,0.0,93.92,75.92,University City North,Philly,0,13,24
PHI,2022-08-26,0.0,0.0,93.92,75.92,University City South,Philly,0,1,14
PHI,2022-08-27,0.0,0.0,93.02,75.02,13th Street,Philly,0,31,45
PHI,2022-08-27,0.0,0.0,93.02,75.02,16th Street,Philly,0,19,33
PHI,2022-08-27,0.0,0.0,93.02,75.02,Fishtown,Philly,0,327,2031
PHI,2022-08-27,0.0,0.0,93.02,75.02,IWP Flagship,Philly,0,291,2104
PHI,2022-08-27,0.0,0.0,93.02,75.02,Old City,Philly,0,121,1173
PHI,2022-08-27,0.0,0.0,93.02,75.02,South Philadelphia,Philly,0,146,1209
PHI,2022-08-27,0.0,0.0,93.02,75.02,Temple,Philly,0,12,20
PHI,2022-08-27,0.0,0.0,93.02,75.02,University City North,Philly,0,13,24
PHI,2022-08-27,0.0,0.0,93.02,75.02,University City South,Philly,0,1,14
PHI,2022-08-28,0.0,0.0,91.04,75.02,13th Street,Philly,0,31,45
PHI,2022-08-28,0.0,0.0,91.04,75.02,16th Street,Philly,0,19,33
PHI,2022-08-28,0.0,0.0,91.04,75.02,Fishtown,Philly,0,327,2031
PHI,2022-08-28,0.0,0.0,91.04,75.02,IWP Flagship,Philly,0,291,2104
PHI,2022-08-28,0.0,0.0,91.04,75.02,Old City,Philly,0,121,1173
PHI,2022-08-28,0.0,0.0,91.04,75.02,South Philadelphia,Philly,0,146,1209
PHI,2022-08-28,0.0,0.0,91.04,75.02,Temple,Philly,0,12,20
PHI,2022-08-28,0.0,0.0,91.04,75.02,University City North,Philly,0,13,24
PHI,2022-08-28,0.0,0.0,91.04,75.02,University City South,Philly,0,1,14
PHI,2022-08-29,0.0,0.0,91.94,73.94,13th Street,Philly,0,31,45
PHI,2022-08-29,0.0,0.0,91.94,73.94,16th Street,Philly,0,19,33
PHI,2022-08-29,0.0,0.0,91.94,73.94,Fishtown,Philly,0,327,2031
PHI,2022-08-29,0.0,0.0,91.94,73.94,IWP Flagship,Philly,0,291,2104
PHI,2022-08-29,0.0,0.0,91.94,73.94,Old City,Philly,0,121,1173
PHI,2022-08-29,0.0,0.0,91.94,73.94,South Philadelphia,Philly,0,146,1209
PHI,2022-08-29,0.0,0.0,91.94,73.94,Temple,Philly,0,12,20
PHI,2022-08-29,0.0,0.0,91.94,73.94,University City North,Philly,0,13,24
PHI,2022-08-29,0.0,0.0,91.94,73.94,University City South,Philly,0,1,14
PHI,2022-08-30,4.212598425196851,0.0,93.92,75.92,13th Street,Philly,0,31,45
PHI,2022-08-30,4.212598425196851,0.0,93.92,75.92,16th Street,Philly,0,19,33
PHI,2022-08-30,4.212598425196851,0.0,93.92,75.92,Fishtown,Philly,0,327,2031
PHI,2022-08-30,4.212598425196851,0.0,93.92,75.92,IWP Flagship,Philly,0,291,2104
PHI,2022-08-30,4.212598425196851,0.0,93.92,75.92,Old City,Philly,0,121,1173
PHI,2022-08-30,4.212598425196851,0.0,93.92,75.92,South Philadelphia,Philly,0,146,1209
PHI,2022-08-30,4.212598425196851,0.0,93.92,75.92,Temple,Philly,0,12,20
PHI,2022-08-30,4.212598425196851,0.0,93.92,75.92,University City North,Philly,0,13,24
PHI,2022-08-30,4.212598425196851,0.0,93.92,75.92,University City South,Philly,0,1,14
PHI,2022-08-31,0.0,0.0,86.0,71.96000000000001,13th Street,Philly,0,31,45
PHI,2022-08-31,0.0,0.0,86.0,71.96000000000001,16th Street,Philly,0,19,33
PHI,2022-08-31,0.0,0.0,86.0,71.96000000000001,Fishtown,Philly,0,327,2031
PHI,2022-08-31,0.0,0.0,86.0,71.96000000000001,IWP Flagship,Philly,0,291,2104
PHI,2022-08-31,0.0,0.0,86.0,71.96000000000001,Old City,Philly,0,121,1173
PHI,2022-08-31,0.0,0.0,86.0,71.96000000000001,South Philadelphia,Philly,0,146,1209
PHI,2022-08-31,0.0,0.0,86.0,71.96000000000001,Temple,Philly,0,12,20
PHI,2022-08-31,0.0,0.0,86.0,71.96000000000001,University City North,Philly,0,13,24
PHI,2022-08-31,0.0,0.0,86.0,71.96000000000001,University City South,Philly,0,1,14
PHI,2022-09-01,0.0,0.0,87.98,69.08000000000001,13th Street,Philly,0,31,45
PHI,2022-09-01,0.0,0.0,87.98,69.08000000000001,16th Street,Philly,0,19,33
PHI,2022-09-01,0.0,0.0,87.98,69.08000000000001,Fishtown,Philly,0,327,2031
PHI,2022-09-01,0.0,0.0,87.98,69.08000000000001,IWP Flagship,Philly,0,291,2104
PHI,2022-09-01,0.0,0.0,87.98,69.08000000000001,Old City,Philly,0,121,1173
PHI,2022-09-01,0.0,0.0,87.98,69.08000000000001,South Philadelphia,Philly,0,146,1209
PHI,2022-09-01,0.0,0.0,87.98,69.08000000000001,Temple,Philly,0,12,20
PHI,2022-09-01,0.0,0.0,87.98,69.08000000000001,University City North,Philly,0,13,24
PHI,2022-09-01,0.0,0.0,87.98,69.08000000000001,University City South,Philly,0,1,14
PHI,2022-09-02,0.0,0.0,84.92,64.94,13th Street,Philly,0,31,45
PHI,2022-09-02,0.0,0.0,84.92,64.94,16th Street,Philly,0,19,33
PHI,2022-09-02,0.0,0.0,84.92,64.94,Fishtown,Philly,0,327,2031
PHI,2022-09-02,0.0,0.0,84.92,64.94,IWP Flagship,Philly,0,291,2104
PHI,2022-09-02,0.0,0.0,84.92,64.94,Old City,Philly,0,121,1173
PHI,2022-09-02,0.0,0.0,84.92,64.94,South Philadelphia,Philly,0,146,1209
PHI,2022-09-02,0.0,0.0,84.92,64.94,Temple,Philly,0,12,20
PHI,2022-09-02,0.0,0.0,84.92,64.94,University City North,Philly,0,13,24
PHI,2022-09-02,0.0,0.0,84.92,64.94,University City South,Philly,0,1,14
PHI,2022-09-03,0.0,0.0,87.98,66.92,13th Street,Philly,0,31,45
PHI,2022-09-03,0.0,0.0,87.98,66.92,16th Street,Philly,0,19,33
PHI,2022-09-03,0.0,0.0,87.98,66.92,Fishtown,Philly,0,327,2031
PHI,2022-09-03,0.0,0.0,87.98,66.92,IWP Flagship,Philly,0,291,2104
PHI,2022-09-03,0.0,0.0,87.98,66.92,Old City,Philly,0,121,1173
PHI,2022-09-03,0.0,0.0,87.98,66.92,South Philadelphia,Philly,0,146,1209
PHI,2022-09-03,0.0,0.0,87.98,66.92,Temple,Philly,0,12,20
PHI,2022-09-03,0.0,0.0,87.98,66.92,University City North,Philly,0,13,24
PHI,2022-09-03,0.0,0.0,87.98,66.92,University City South,Philly,0,1,14
PHI,2022-09-04,0.0,0.0,91.04,71.96000000000001,13th Street,Philly,0,31,45
PHI,2022-09-04,0.0,0.0,91.04,71.96000000000001,16th Street,Philly,0,19,33
PHI,2022-09-04,0.0,0.0,91.04,71.96000000000001,Fishtown,Philly,0,327,2031
PHI,2022-09-04,0.0,0.0,91.04,71.96000000000001,IWP Flagship,Philly,0,291,2104
PHI,2022-09-04,0.0,0.0,91.04,71.96000000000001,Old City,Philly,0,121,1173
PHI,2022-09-04,0.0,0.0,91.04,71.96000000000001,South Philadelphia,Philly,0,146,1209
PHI,2022-09-04,0.0,0.0,91.04,71.96000000000001,Temple,Philly,0,12,20
PHI,2022-09-04,0.0,0.0,91.04,71.96000000000001,University City North,Philly,0,13,24
PHI,2022-09-04,0.0,0.0,91.04,71.96000000000001,University City South,Philly,0,1,14
PHI,2022-09-05,0.0,0.0,89.96000000000001,73.03999999999999,13th Street,Philly,0,31,45
PHI,2022-09-05,0.0,0.0,89.96000000000001,73.03999999999999,16th Street,Philly,0,19,33
PHI,2022-09-05,0.0,0.0,89.96000000000001,73.03999999999999,Fishtown,Philly,0,327,2031
PHI,2022-09-05,0.0,0.0,89.96000000000001,73.03999999999999,IWP Flagship,Philly,0,291,2104
PHI,2022-09-05,0.0,0.0,89.96000000000001,73.03999999999999,Old City,Philly,0,121,1173
PHI,2022-09-05,0.0,0.0,89.96000000000001,73.03999999999999,South Philadelphia,Philly,0,146,1209
PHI,2022-09-05,0.0,0.0,89.96000000000001,73.03999999999999,Temple,Philly,0,12,20
PHI,2022-09-05,0.0,0.0,89.96000000000001,73.03999999999999,University City North,Philly,0,13,24
PHI,2022-09-05,0.0,0.0,89.96000000000001,73.03999999999999,University City South,Philly,0,1,14
PHI,2022-09-06,12.20472440944882,0.0,77.0,69.98,13th Street,Philly,0,31,45
PHI,2022-09-06,12.20472440944882,0.0,77.0,69.98,16th Street,Philly,0,19,33
PHI,2022-09-06,12.20472440944882,0.0,77.0,69.98,Fishtown,Philly,0,327,2031
PHI,2022-09-06,12.20472440944882,0.0,77.0,69.98,IWP Flagship,Philly,0,291,2104
PHI,2022-09-06,12.20472440944882,0.0,77.0,69.98,Old City,Philly,0,121,1173
PHI,2022-09-06,12.20472440944882,0.0,77.0,69.98,South Philadelphia,Philly,0,146,1209
PHI,2022-09-06,12.20472440944882,0.0,77.0,69.98,Temple,Philly,0,12,20
PHI,2022-09-06,12.20472440944882,0.0,77.0,69.98,University City North,Philly,0,13,24
PHI,2022-09-06,12.20472440944882,0.0,77.0,69.98,University City South,Philly,0,1,14
PHI,2022-09-07,1.4173228346456694,0.0,75.02,69.08000000000001,13th Street,Philly,0,31,45
PHI,2022-09-07,1.4173228346456694,0.0,75.02,69.08000000000001,16th Street,Philly,0,19,33
PHI,2022-09-07,1.4173228346456694,0.0,75.02,69.08000000000001,Fishtown,Philly,0,327,2031
PHI,2022-09-07,1.4173228346456694,0.0,75.02,69.08000000000001,IWP Flagship,Philly,0,291,2104
PHI,2022-09-07,1.4173228346456694,0.0,75.02,69.08000000000001,Old City,Philly,0,121,1173
PHI,2022-09-07,1.4173228346456694,0.0,75.02,69.08000000000001,South Philadelphia,Philly,0,146,1209
PHI,2022-09-07,1.4173228346456694,0.0,75.02,69.08000000000001,Temple,Philly,0,12,20
PHI,2022-09-07,1.4173228346456694,0.0,75.02,69.08000000000001,University City North,Philly,0,13,24
PHI,2022-09-07,1.4173228346456694,0.0,75.02,69.08000000000001,University City South,Philly,0,1,14
PHI,2022-09-08,0.0,0.0,82.03999999999999,64.94,13th Street,Philly,0,31,45
PHI,2022-09-08,0.0,0.0,82.03999999999999,64.94,16th Street,Philly,0,19,33
PHI,2022-09-08,0.0,0.0,82.03999999999999,64.94,Fishtown,Philly,0,327,2031
PHI,2022-09-08,0.0,0.0,82.03999999999999,64.94,IWP Flagship,Philly,0,291,2104
PHI,2022-09-08,0.0,0.0,82.03999999999999,64.94,Old City,Philly,0,121,1173
PHI,2022-09-08,0.0,0.0,82.03999999999999,64.94,South Philadelphia,Philly,0,146,1209
PHI,2022-09-08,0.0,0.0,82.03999999999999,64.94,Temple,Philly,0,12,20
PHI,2022-09-08,0.0,0.0,82.03999999999999,64.94,University City North,Philly,0,13,24
PHI,2022-09-08,0.0,0.0,82.03999999999999,64.94,University City South,Philly,0,1,14
PHI,2022-09-09,0.0,0.0,84.02,62.96,13th Street,Philly,0,31,45
PHI,2022-09-09,0.0,0.0,84.02,62.96,16th Street,Philly,0,19,33
PHI,2022-09-09,0.0,0.0,84.02,62.96,Fishtown,Philly,0,327,2031
PHI,2022-09-09,0.0,0.0,84.02,62.96,IWP Flagship,Philly,0,291,2104
PHI,2022-09-09,0.0,0.0,84.02,62.96,Old City,Philly,0,121,1173
PHI,2022-09-09,0.0,0.0,84.02,62.96,South Philadelphia,Philly,0,146,1209
PHI,2022-09-09,0.0,0.0,84.02,62.96,Temple,Philly,0,12,20
PHI,2022-09-09,0.0,0.0,84.02,62.96,University City North,Philly,0,13,24
PHI,2022-09-09,0.0,0.0,84.02,62.96,University City South,Philly,0,1,14
PHI,2022-09-10,0.0,0.0,82.94,62.06,13th Street,Philly,0,31,45
PHI,2022-09-10,0.0,0.0,82.94,62.06,16th Street,Philly,0,19,33
PHI,2022-09-10,0.0,0.0,82.94,62.06,Fishtown,Philly,0,327,2031
PHI,2022-09-10,0.0,0.0,82.94,62.06,IWP Flagship,Philly,0,291,2104
PHI,2022-09-10,0.0,0.0,82.94,62.06,Old City,Philly,0,121,1173
PHI,2022-09-10,0.0,0.0,82.94,62.06,South Philadelphia,Philly,0,146,1209
PHI,2022-09-10,0.0,0.0,82.94,62.06,Temple,Philly,0,12,20
PHI,2022-09-10,0.0,0.0,82.94,62.06,University City North,Philly,0,13,24
PHI,2022-09-10,0.0,0.0,82.94,62.06,University City South,Philly,0,1,14
PHI,2022-09-11,4.409448818897638,0.0,77.0,71.06,13th Street,Philly,0,31,45
PHI,2022-09-11,4.409448818897638,0.0,77.0,71.06,16th Street,Philly,0,19,33
PHI,2022-09-11,4.409448818897638,0.0,77.0,71.06,Fishtown,Philly,0,327,2031
PHI,2022-09-11,4.409448818897638,0.0,77.0,71.06,IWP Flagship,Philly,0,291,2104
PHI,2022-09-11,4.409448818897638,0.0,77.0,71.06,Old City,Philly,0,121,1173
PHI,2022-09-11,4.409448818897638,0.0,77.0,71.06,South Philadelphia,Philly,0,146,1209
PHI,2022-09-11,4.409448818897638,0.0,77.0,71.06,Temple,Philly,0,12,20
PHI,2022-09-11,4.409448818897638,0.0,77.0,71.06,University City North,Philly,0,13,24
PHI,2022-09-11,4.409448818897638,0.0,77.0,71.06,University City South,Philly,0,1,14
PHI,2022-09-12,0.5905511811023623,0.0,86.0,73.94,13th Street,Philly,0,31,45
PHI,2022-09-12,0.5905511811023623,0.0,86.0,73.94,16th Street,Philly,0,19,33
PHI,2022-09-12,0.5905511811023623,0.0,86.0,73.94,Fishtown,Philly,0,327,2031
PHI,2022-09-12,0.5905511811023623,0.0,86.0,73.94,IWP Flagship,Philly,0,291,2104
PHI,2022-09-12,0.5905511811023623,0.0,86.0,73.94,Old City,Philly,0,121,1173
PHI,2022-09-12,0.5905511811023623,0.0,86.0,73.94,South Philadelphia,Philly,0,146,1209
PHI,2022-09-12,0.5905511811023623,0.0,86.0,73.94,Temple,Philly,0,12,20
PHI,2022-09-12,0.5905511811023623,0.0,86.0,73.94,University City North,Philly,0,13,24
PHI,2022-09-12,0.5905511811023623,0.0,86.0,73.94,University City South,Philly,0,1,14
PHI,2022-09-13,0.0,0.0,84.92,69.98,13th Street,Philly,0,31,45
PHI,2022-09-13,0.0,0.0,84.92,69.98,16th Street,Philly,0,19,33
PHI,2022-09-13,0.0,0.0,84.92,69.98,Fishtown,Philly,0,327,2031
PHI,2022-09-13,0.0,0.0,84.92,69.98,IWP Flagship,Philly,0,291,2104
PHI,2022-09-13,0.0,0.0,84.92,69.98,Old City,Philly,0,121,1173
PHI,2022-09-13,0.0,0.0,84.92,69.98,South Philadelphia,Philly,0,146,1209
PHI,2022-09-13,0.0,0.0,84.92,69.98,Temple,Philly,0,12,20
PHI,2022-09-13,0.0,0.0,84.92,69.98,University City North,Philly,0,13,24
PHI,2022-09-13,0.0,0.0,84.92,69.98,University City South,Philly,0,1,14
PHI,2022-09-14,0.0,0.0,82.03999999999999,64.03999999999999,13th Street,Philly,0,31,45
PHI,2022-09-14,0.0,0.0,82.03999999999999,64.03999999999999,16th Street,Philly,0,19,33
PHI,2022-09-14,0.0,0.0,82.03999999999999,64.03999999999999,Fishtown,Philly,0,327,2031
PHI,2022-09-14,0.0,0.0,82.03999999999999,64.03999999999999,IWP Flagship,Philly,0,291,2104
PHI,2022-09-14,0.0,0.0,82.03999999999999,64.03999999999999,Old City,Philly,0,121,1173
PHI,2022-09-14,0.0,0.0,82.03999999999999,64.03999999999999,South Philadelphia,Philly,0,146,1209
PHI,2022-09-14,0.0,0.0,82.03999999999999,64.03999999999999,Temple,Philly,0,12,20
PHI,2022-09-14,0.0,0.0,82.03999999999999,64.03999999999999,University City North,Philly,0,13,24
PHI,2022-09-14,0.0,0.0,82.03999999999999,64.03999999999999,University City South,Philly,0,1,14
PHI,2022-09-15,0.0,0.0,78.08000000000001,64.03999999999999,13th Street,Philly,0,31,45
PHI,2022-09-15,0.0,0.0,78.08000000000001,64.03999999999999,16th Street,Philly,0,19,33
PHI,2022-09-15,0.0,0.0,78.08000000000001,64.03999999999999,Fishtown,Philly,0,327,2031
PHI,2022-09-15,0.0,0.0,78.08000000000001,64.03999999999999,IWP Flagship,Philly,0,291,2104
