store_id,Date,Total_Sales,Free Delivery_Require Purchase,Free Delivery_Product,Free Delivery_Promo_Active,Overall Discount_Require Purchase,Overall Discount_Product,Overall Discount_Promo_Active,Product Discount_Require Purchase,Product Discount_Product,Product Discount_Promo_Active,Free Product_Require Purchase,Free Product_Product,Free Product_Promo_Active,Points Bonus_Require Purchase,Points Bonus_Product,Points Bonus_Promo_Active
33,2024-03-21,2369.42,Yes,Delivery,1,,,0,,,0,,,0,,,0
33,2024-03-22,2650.05,Yes,Delivery,1,,,0,,,0,,,0,,,0
33,2024-03-23,3619.95,Yes,Delivery,1,,,0,,,0,,,0,,,0
33,2024-03-24,2364.48,Yes,Delivery,1,,,0,,,0,,,0,,,0
33,2024-03-25,2121.37,,,0,,,0,,,0,,,0,,,0
33,2024-03-26,2893.47,,,0,,,0,,,0,,,0,,,0
33,2024-03-27,3027.37,,,0,,,0,,,0,,,0,,,0
33,2024-03-28,3114.77,Yes,Delivery,1,,,0,,,0,,,0,,,0
33,2024-03-29,3989.84,Yes,Delivery,1,,,0,,,0,,,0,,,0
33,2024-03-30,3793.0,Yes,Delivery,1,,,0,,,0,,,0,,,0
33,2024-03-31,2407.16,Yes,Delivery,1,,,0,,,0,,,0,,,0
33,2024-04-01,1567.03,,,0,,,0,,,0,,,0,,,0
33,2024-04-02,1807.77,,,0,,,0,,,0,,,0,,,0
33,2024-04-03,2069.07,,,0,,,0,,,0,,,0,,,0
33,2024-04-04,2823.77,,,0,,,0,,,0,,,0,,,0
33,2024-04-05,3832.91,Yes,Delivery,1,,,0,,,0,,,0,,,0
33,2024-04-06,3944.95,Yes,Delivery,1,,,0,,,0,,,0,,,0
33,2024-04-07,1986.9,Yes,Delivery,1,,,0,,,0,,,0,,,0
33,2024-04-08,1220.51,Yes,Delivery,1,,,0,,,0,,,0,,,0
33,2024-04-09,1830.64,,,0,,,0,,,0,,,0,,,0
33,2024-04-10,1941.03,,,0,,,0,,,0,,,0,,,0
33,2024-04-11,2138.77,,,0,,,0,,,0,,,0,,,0
33,2024-04-12,3032.54,,,0,,,0,,,0,,,0,,,0
33,2024-04-13,3309.84,,,0,,,0,,,0,,,0,,,0
33,2024-04-14,2948.1,,,0,,,0,,,0,,,0,,,0
33,2024-04-15,1744.05,,,0,,,0,,,0,,,0,,,0
33,2024-04-16,2360.96,,,0,,,0,Yes,Boxes,1,,,0,,,0
33,2024-04-17,2131.51,,,0,,,0,Yes,Boxes,1,,,0,,,0
33,2024-04-18,3451.95,,,0,,,0,Yes,Boxes,1,,,0,,,0
33,2024-04-19,2875.39,Yes,Delivery,1,,,0,Yes,Boxes,1,,,0,,,0
33,2024-04-20,3933.33,Yes,Delivery,1,,,0,Yes,Boxes,1,,,0,,,0
33,2024-04-21,3460.81,Yes,Delivery,1,,,0,Yes,Boxes,1,,,0,,,0
33,2024-04-22,1398.91,,,0,,,0,,,0,,,0,,,0
33,2024-04-23,1938.86,,,0,,,0,,,0,,,0,,,0
33,2024-04-24,2229.84,,,0,,,0,,,0,,,0,,,0
33,2024-04-25,3828.63,,,0,,,0,,,0,,,0,,,0
33,2024-04-26,3835.19,,,0,,,0,,,0,,,0,,,0
33,2024-04-27,5147.19,,,0,,,0,,,0,,,0,,,0
33,2024-04-28,2751.9,,,0,,,0,,,0,,,0,,,0
33,2024-04-29,1577.36,Yes,Delivery,1,,,0,,,0,,,0,,,0
33,2024-04-30,2352.45,Yes,Delivery,1,,,0,,,0,,,0,,,0
33,2024-05-01,1624.2,Yes,Delivery,1,,,0,,,0,,,0,,,0
33,2024-05-02,2292.59,Yes,Delivery,1,,,0,,,0,,,0,,,0
33,2024-05-03,3324.86,Yes,Delivery,1,,,0,,,0,,,0,,,0
33,2024-05-04,4249.37,Yes,Delivery,1,,,0,,,0,,,0,,,0
33,2024-05-05,2314.47,Yes,Delivery,1,,,0,,,0,,,0,,,0
33,2024-05-06,2173.38,,,0,,,0,,,0,,,0,,,0
33,2024-05-07,1908.86,,,0,,,0,,,0,,,0,,,0
33,2024-05-08,2420.65,,,0,,,0,,,0,,,0,,,0
33,2024-05-09,2501.71,Yes,Delivery,1,,,0,,,0,,,0,,,0
33,2024-05-10,3372.48,Yes,Delivery,1,,,0,,,0,,,0,,,0
33,2024-05-11,3624.41,Yes,Delivery,1,,,0,,,0,,,0,,,0
33,2024-05-12,2824.89,Yes,Delivery,1,,,0,,,0,,,0,,,0
33,2024-05-13,1435.4,,,0,,,0,,,0,,,0,,,0
33,2024-05-14,1741.46,,,0,,,0,,,0,,,0,,,0
33,2024-05-15,2015.05,,,0,,,0,,,0,No,Chocolate Chunk,1,,,0
33,2024-05-16,2688.7,,,0,,,0,,,0,,,0,,,0
33,2024-05-17,2772.27,Yes,Delivery,1,,,0,,,0,,,0,,,0
33,2024-05-18,2721.69,Yes,Delivery,1,,,0,,,0,,,0,,,0
33,2024-05-19,2405.47,Yes,Delivery,1,,,0,,,0,,,0,,,0
33,2024-05-20,1908.15,Yes,Delivery,1,,,0,,,0,,,0,,,0
33,2024-05-21,2102.0,Yes,Delivery,1,,,0,,,0,,,0,,,0
33,2024-05-22,2352.38,Yes,Delivery,1,,,0,,,0,,,0,,,0
33,2024-05-23,2442.73,Yes,Delivery,1,,,0,,,0,,,0,,,0
33,2024-05-24,2294.96,Yes,Delivery,1,,,0,,,0,,,0,,,0
33,2024-05-25,3057.02,Yes,Delivery,1,,,0,,,0,,,0,,,0
33,2024-05-26,2629.23,Yes,Delivery,1,,,0,,,0,,,0,,,0
33,2024-05-27,1326.55,Yes,Delivery,1,,,0,,,0,,,0,,,0
33,2024-05-28,1582.04,Yes,Delivery,1,,,0,,,0,,,0,,,0
33,2024-05-29,1944.45,Yes,Delivery,1,,,0,,,0,,,0,,,0
33,2024-05-30,2370.15,Yes,Delivery,1,,,0,,,0,,,0,,,0
33,2024-05-31,2542.87,Yes,Delivery,1,,,0,,,0,,,0,,,0
33,2024-06-01,3436.41,,,0,,,0,,,0,,,0,,,0
33,2024-06-02,2779.0,,,0,,,0,,,0,,,0,,,0
33,2024-06-03,2172.8,,,0,,,0,,,0,,,0,No,Points,1
33,2024-06-04,1944.06,,,0,,,0,,,0,,,0,No,Points,1
33,2024-06-05,1712.41,,,0,,,0,,,0,,,0,No,Points,1
33,2024-06-06,2017.71,,,0,,,0,,,0,,,0,No,Points,1
33,2024-06-07,2380.5,,,0,Yes,All,1,,,0,,,0,No,Points,1
33,2024-06-08,2713.99,,,0,Yes,All,1,,,0,,,0,No,Points,1
33,2024-06-09,2360.52,,,0,Yes,All,1,,,0,,,0,No,Points,1
33,2024-06-10,1870.23,,,0,,,0,,,0,,,0,,,0
33,2024-06-11,2164.45,,,0,,,0,,,0,,,0,,,0
33,2024-06-12,2566.88,,,0,,,0,,,0,No,PB Chip,1,,,0
33,2024-06-13,2610.3,Yes,Delivery,1,,,0,,,0,,,0,,,0
33,2024-06-14,2836.9,Yes,Delivery,1,,,0,Yes,Ice Cream,1,,,0,,,0
33,2024-06-15,3417.22,Yes,Delivery,1,,,0,Yes,Ice Cream,1,,,0,,,0
33,2024-06-16,2129.67,Yes,Delivery,1,,,0,Yes,Ice Cream,1,,,0,,,0
33,2024-06-17,1755.06,Yes,Delivery,1,,,0,Yes,Ice Cream,1,,,0,,,0
33,2024-06-18,1827.06,Yes,Delivery,1,,,0,,,0,,,0,,,0
33,2024-06-19,2061.02,Yes,Delivery,1,,,0,,,0,,,0,,,0
33,2024-06-20,2296.97,,,0,,,0,,,0,No,Ice Cream,1,,,0
33,2024-06-21,2752.34,Yes,Delivery,1,,,0,,,0,,,0,,,0
33,2024-06-22,2407.19,Yes,Delivery,1,,,0,,,0,,,0,,,0
33,2024-06-23,1709.91,Yes,Delivery,1,Yes,All,1,,,0,,,0,,,0
33,2024-06-24,1616.75,,,0,Yes,All,1,,,0,,,0,No,Points,1
33,2024-06-25,1954.03,,,0,,,0,,,0,,,0,No,Points,1
33,2024-06-26,2181.73,,,0,,,0,,,0,,,0,No,Points,1
33,2024-06-27,2092.29,Yes,Delivery,1,,,0,,,0,,,0,No,Points,1
33,2024-06-28,3044.42,Yes,Delivery,1,,,0,,,0,,,0,No,Points,1
33,2024-06-29,3274.97,Yes,Delivery,1,,,0,,,0,,,0,No,Points,1
33,2024-06-30,1915.65,Yes,Delivery,1,,,0,,,0,,,0,No,Points,1
33,2024-07-01,1870.01,Yes,Delivery,1,,,0,,,0,,,0,,,0
33,2024-07-02,2264.22,Yes,Delivery,1,,,0,,,0,,,0,,,0
33,2024-07-03,2414.51,Yes,Delivery,1,,,0,,,0,,,0,,,0
33,2024-07-04,2133.17,Yes,Delivery,1,,,0,,,0,,,0,,,0
33,2024-07-05,2606.28,Yes,Delivery,1,,,0,,,0,,,0,,,0
33,2024-07-06,2396.9,Yes,Delivery,1,,,0,,,0,,,0,,,0
33,2024-07-07,1844.09,Yes,Delivery,1,,,0,,,0,,,0,,,0
33,2024-07-08,1652.91,,,0,,,0,,,0,,,0,,,0
33,2024-07-09,1658.09,,,0,,,0,,,0,,,0,,,0
33,2024-07-10,1924.8,,,0,,,0,No,LTOs,1,,,0,,,0
33,2024-07-11,2175.48,,,0,,,0,No,LTOs,1,,,0,,,0
33,2024-07-12,2929.96,Yes,Delivery,1,,,0,No,LTOs,1,,,0,,,0
33,2024-07-13,3004.95,Yes,Delivery,1,,,0,No,LTOs,1,,,0,,,0
33,2024-07-14,2427.5,Yes,Delivery,1,,,0,No,LTOs,1,,,0,,,0
33,2024-07-15,1699.07,,,0,,,0,No,LTOs,1,,,0,No,Points,1
33,2024-07-16,1696.88,,,0,,,0,,,0,,,0,No,Points,1
33,2024-07-17,2107.64,,,0,,,0,,,0,,,0,No,Points,1
33,2024-07-18,2457.94,,,0,,,0,,,0,,,0,No,Points,1
33,2024-07-19,2822.83,,,0,,,0,,,0,,,0,No,Points,1
33,2024-07-20,3318.41,,,0,,,0,,,0,,,0,No,Points,1
33,2024-07-21,2142.39,,,0,,,0,,,0,,,0,No,Points,1
33,2024-07-22,1647.73,,,0,,,0,,,0,,,0,,,0
33,2024-07-23,2003.46,,,0,,,0,Yes,Cookie'wich,1,,,0,,,0
33,2024-07-24,2613.78,,,0,,,0,,,0,,,0,,,0
33,2024-07-25,2130.59,,,0,,,0,,,0,,,0,,,0
33,2024-07-26,3285.4,,,0,,,0,,,0,,,0,,,0
33,2024-07-27,2772.98,,,0,,,0,,,0,,,0,,,0
33,2024-07-28,2058.35,,,0,,,0,,,0,,,0,,,0
33,2024-07-29,2082.18,,,0,,,0,,,0,,,0,,,0
33,2024-07-30,2418.81,,,0,,,0,,,0,,,0,,,0
33,2024-07-31,2137.23,,,0,,,0,,,0,,,0,,,0
33,2024-08-01,2798.79,,,0,,,0,,,0,,,0,No,Points,1
33,2024-08-02,2775.56,,,0,,,0,No,Cookie'wich,1,,,0,No,Points,1
33,2024-08-03,2728.14,,,0,,,0,,,0,,,0,No,Points,1
33,2024-08-04,2059.23,,,0,,,0,,,0,,,0,No,Points,1
33,2024-08-05,1815.77,,,0,,,0,,,0,,,0,No,Points,1
33,2024-08-06,1778.29,,,0,,,0,,,0,,,0,No,Points,1
33,2024-08-07,2434.52,,,0,,,0,,,0,,,0,No,Points,1
33,2024-08-08,2169.78,,,0,,,0,,,0,,,0,No,Points,1
33,2024-08-09,2659.24,,,0,,,0,,,0,,,0,No,Points,1
33,2024-08-10,3711.35,,,0,,,0,No,S'mores Cookie,1,,,0,No,Points,1
33,2024-08-11,2633.74,,,0,,,0,,,0,,,0,No,Points,1
33,2024-08-12,1386.64,,,0,,,0,,,0,,,0,No,Points,1
33,2024-08-13,1770.47,Yes,Delivery,1,,,0,,,0,,,0,No,Points,1
33,2024-08-14,2384.38,Yes,Delivery,1,,,0,,,0,,,0,No,Points,1
33,2024-08-15,2735.33,,,0,,,0,,,0,,,0,No,Points,1
33,2024-08-16,3191.22,,,0,,,0,,,0,,,0,No,Points,1
33,2024-08-17,3113.02,,,0,,,0,,,0,,,0,No,Points,1
33,2024-08-18,2242.53,,,0,,,0,,,0,,,0,No,Points,1
33,2024-08-19,1830.6,,,0,,,0,No,Confetti Cookie,1,,,0,No,Points,1
33,2024-08-20,2381.35,,,0,,,0,No,Confetti Cookie,1,,,0,No,Points,1
33,2024-08-21,2412.32,,,0,,,0,No,Confetti Cookie,1,,,0,No,Points,1
33,2024-08-22,2425.77,,,0,,,0,No,Confetti Cookie,1,,,0,No,Points,1
33,2024-08-23,3197.5,,,0,,,0,No,Confetti Cookie,1,,,0,No,Points,1
33,2024-08-24,3020.17,,,0,,,0,,,0,,,0,No,Points,1
33,2024-08-25,2232.26,,,0,,,0,,,0,,,0,No,Points,1
33,2024-08-26,1088.94,,,0,,,0,,,0,,,0,No,Points,1
33,2024-08-27,2035.05,,,0,,,0,,,0,,,0,No,Points,1
33,2024-08-28,1839.67,,,0,,,0,No,Ice Cream,1,,,0,No,Points,1
33,2024-08-29,2618.17,Yes,Delivery,1,,,0,,,0,,,0,No,Points,1
33,2024-08-30,3194.83,,,0,,,0,,,0,,,0,No,Points,1
33,2024-08-31,2679.42,,,0,,,0,,,0,,,0,No,Points,1
33,2024-09-01,2672.79,,,0,,,0,,,0,,,0,No,Points,1
33,2024-09-02,1654.02,,,0,,,0,No,Classic Cookie,1,,,0,,,0
33,2024-09-03,1441.97,,,0,,,0,,,0,,,0,,,0
33,2024-09-04,1718.24,,,0,,,0,,,0,,,0,,,0
33,2024-09-05,2196.58,,,0,,,0,,,0,,,0,,,0
33,2024-09-06,2732.57,,,0,,,0,,,0,,,0,,,0
33,2024-09-07,3229.59,,,0,,,0,,,0,,,0,,,0
33,2024-09-08,2516.74,,,0,,,0,,,0,,,0,,,0
33,2024-09-09,1349.2,,,0,,,0,,,0,,,0,,,0
33,2024-09-10,1917.67,,,0,,,0,,,0,,,0,,,0
33,2024-09-11,1745.79,,,0,,,0,,,0,,,0,,,0
33,2024-09-12,2470.77,,,0,,,0,,,0,,,0,,,0
33,2024-09-13,2570.04,,,0,,,0,,,0,,,0,No,Points,1
33,2024-09-14,3553.06,,,0,,,0,,,0,,,0,No,Points,1
33,2024-09-15,2589.85,,,0,,,0,,,0,,,0,No,Points,1
33,2024-09-16,1476.77,,,0,,,0,,,0,,,0,,,0
33,2024-09-17,1765.42,,,0,,,0,,,0,,,0,,,0
33,2024-09-18,1907.33,,,0,,,0,,,0,,,0,,,0
33,2024-09-19,2505.58,Yes,Delivery,1,,,0,,,0,,,0,,,0
33,2024-09-20,2682.62,Yes,Delivery,1,,,0,,,0,,,0,,,0
33,2024-09-21,4059.13,Yes,Delivery,1,,,0,,,0,,,0,,,0
33,2024-09-22,2809.03,Yes,Delivery,1,,,0,,,0,,,0,,,0
33,2024-09-23,1887.11,,,0,,,0,,,0,Yes,Classic Cookie,1,No,Points,1
33,2024-09-24,1418.6,,,0,,,0,,,0,Yes,Classic Cookie,1,No,Points,1
33,2024-09-25,2313.78,,,0,,,0,,,0,Yes,Classic Cookie,1,No,Points,1
33,2024-09-26,1873.04,Yes,Delivery,1,,,0,,,0,Yes,Classic Cookie,1,No,Points,1
33,2024-09-27,3014.99,Yes,Delivery,1,,,0,,,0,Yes,Classic Cookie,1,No,Points,1
33,2024-09-28,3334.49,Yes,Delivery,1,,,0,,,0,Yes,Classic Cookie,1,No,Points,1
33,2024-09-29,2627.87,Yes,Delivery,1,,,0,,,0,Yes,Classic Cookie,1,No,Points,1
33,2024-09-30,1786.14,,,0,,,0,,,0,,,0,No,Points,1
33,2024-10-01,1842.66,,,0,,,0,,,0,,,0,,,0
33,2024-10-02,2169.68,,,0,,,0,,,0,,,0,,,0
33,2024-10-03,2457.56,,,0,,,0,,,0,,,0,,,0
33,2024-10-04,2932.63,,,0,,,0,,,0,,,0,,,0
33,2024-10-05,3721.5,,,0,,,0,,,0,,,0,,,0
33,2024-10-06,2628.15,,,0,,,0,,,0,,,0,,,0
33,2024-10-07,1595.41,,,0,,,0,No,Boxes,1,,,0,,,0
33,2024-10-08,2097.32,,,0,,,0,No,Boxes,1,,,0,,,0
33,2024-10-09,2465.12,,,0,,,0,No,Boxes,1,,,0,,,0
33,2024-10-10,3003.8,,,0,,,0,No,Boxes,1,,,0,,,0
33,2024-10-11,3466.96,,,0,,,0,No,Boxes,1,,,0,,,0
33,2024-10-12,4618.21,,,0,,,0,No,Boxes,1,,,0,,,0
33,2024-10-13,2570.56,Yes,Delivery,1,,,0,No,Boxes,1,,,0,,,0
33,2024-10-14,2144.48,Yes,Delivery,1,,,0,No,Boxes,1,,,0,,,0
33,2024-10-15,1892.47,,,0,,,0,,,0,,,0,,,0
33,2024-10-16,2172.13,,,0,,,0,,,0,,,0,,,0
33,2024-10-17,2030.12,,,0,,,0,,,0,,,0,,,0
33,2024-10-18,2997.86,,,0,,,0,,,0,,,0,,,0
33,2024-10-19,3173.66,,,0,,,0,,,0,,,0,,,0
33,2024-10-20,2463.37,,,0,,,0,,,0,,,0,,,0
33,2024-10-21,1778.69,,,0,,,0,,,0,,,0,,,0
33,2024-10-22,2139.9,,,0,,,0,,,0,,,0,,,0
33,2024-10-23,2008.31,Yes,Delivery,1,,,0,,,0,,,0,,,0
33,2024-10-24,2288.25,Yes,Delivery,1,,,0,,,0,,,0,,,0
33,2024-10-25,2545.54,Yes,Delivery,1,,,0,,,0,,,0,,,0
33,2024-10-26,2744.77,Yes,Delivery,1,,,0,,,0,,,0,,,0
33,2024-10-27,2309.95,Yes,Delivery,1,,,0,,,0,,,0,,,0
33,2024-10-28,1775.86,,,0,,,0,,,0,,,0,,,0
33,2024-10-29,1521.94,,,0,,,0,,,0,,,0,,,0
33,2024-10-30,1649.97,,,0,,,0,,,0,,,0,,,0
33,2024-10-31,1494.99,,,0,,,0,,,0,,,0,,,0
33,2024-11-01,2791.77,Yes,Delivery,1,,,0,,,0,,,0,,,0
33,2024-11-02,3301.25,Yes,Delivery,1,,,0,,,0,,,0,,,0
33,2024-11-03,2350.76,Yes,Delivery,1,,,0,,,0,,,0,,,0
33,2024-11-04,1735.78,Yes,Delivery,1,,,0,,,0,,,0,,,0
33,2024-11-05,1893.27,Yes,Delivery,1,,,0,,,0,,,0,,,0
33,2024-11-06,2283.45,Yes,Delivery,1,,,0,,,0,,,0,,,0
33,2024-11-07,2322.36,,,0,,,0,,,0,Yes,Deluxe Cookie,1,,,0
33,2024-11-08,3269.07,,,0,,,0,,,0,Yes,Deluxe Cookie,1,,,0
33,2024-11-09,3623.43,,,0,,,0,,,0,Yes,Deluxe Cookie,1,,,0
33,2024-11-10,2329.71,,,0,,,0,,,0,,,0,,,0
33,2024-11-11,1316.62,,,0,,,0,,,0,,,0,,,0
33,2024-11-12,1673.29,,,0,,,0,,,0,,,0,,,0
33,2024-11-13,2032.13,,,0,Yes,All,1,,,0,,,0,,,0
33,2024-11-14,1447.38,,,0,Yes,All,1,,,0,Yes,Classic Cookie,1,,,0
33,2024-11-15,2577.76,,,0,Yes,All,1,,,0,Yes,Classic Cookie,1,,,0
33,2024-11-16,3336.0,,,0,Yes,All,1,,,0,Yes,Classic Cookie,1,,,0
33,2024-11-17,2230.98,,,0,Yes,All,1,,,0,,,0,,,0
33,2024-11-18,1400.3,Yes,Delivery,1,,,0,,,0,,,0,,,0
33,2024-11-19,1482.36,Yes,Delivery,1,,,0,,,0,,,0,,,0
33,2024-11-20,1352.94,Yes,Delivery,1,,,0,,,0,,,0,,,0
33,2024-11-21,1555.76,Yes,Delivery,1,,,0,No,Boxes,1,,,0,,,0
33,2024-11-22,2340.75,Yes,Delivery,1,,,0,,,0,,,0,,,0
33,2024-11-23,2720.18,Yes,Delivery,1,,,0,,,0,,,0,,,0
33,2024-11-24,2320.43,Yes,Delivery,1,,,0,,,0,,,0,,,0
33,2024-11-25,1373.99,Yes,Delivery,1,,,0,,,0,,,0,,,0
33,2024-11-26,1648.55,Yes,Delivery,1,,,0,,,0,,,0,,,0
33,2024-11-27,1951.66,Yes,Delivery,1,,,0,"No, No","Boxes, Deluxe Cookie",1,,,0,,,0
33,2024-11-28,105.83,Yes,Delivery,1,,,0,"No, No","Boxes, Deluxe Cookie",1,,,0,,,0
33,2024-11-29,1864.67,Yes,Delivery,1,,,0,"No, No","Boxes, Deluxe Cookie",1,,,0,,,0
33,2024-11-30,2325.4,Yes,Delivery,1,,,0,"No, No","Boxes, Deluxe Cookie",1,,,0,,,0
33,2024-12-01,1462.38,Yes,Delivery,1,,,0,"No, No","Boxes, Deluxe Cookie",1,,,0,,,0
33,2024-12-02,1288.11,Yes,Delivery,1,,,0,"No, No","Boxes, Deluxe Cookie",1,,,0,,,0
33,2024-12-03,1214.13,Yes,Delivery,1,,,0,"No, No","Boxes, Deluxe Cookie",1,,,0,,,0
33,2024-12-04,1470.47,Yes,Delivery,1,,,0,,,0,,,0,,,0
33,2024-12-05,1857.83,Yes,Delivery,1,,,0,,,0,,,0,,,0
33,2024-12-06,2555.91,Yes,Delivery,1,,,0,,,0,,,0,,,0
33,2024-12-07,3337.83,Yes,Delivery,1,,,0,,,0,,,0,,,0
33,2024-12-08,2336.59,Yes,Delivery,1,,,0,,,0,,,0,,,0
33,2024-12-09,1064.88,Yes,Delivery,1,,,0,,,0,,,0,No,Points,1
33,2024-12-10,1650.51,Yes,Delivery,1,,,0,,,0,,,0,No,Points,1
33,2024-12-11,838.43,Yes,Delivery,1,,,0,,,0,,,0,No,Points,1
33,2024-12-12,1505.46,Yes,Delivery,1,,,0,,,0,,,0,No,Points,1
33,2024-12-13,2179.56,Yes,Delivery,1,,,0,,,0,,,0,No,Points,1
33,2024-12-14,3193.72,Yes,Delivery,1,,,0,,,0,,,0,No,Points,1
33,2024-12-15,2248.9,Yes,Delivery,1,,,0,,,0,,,0,No,Points,1
33,2024-12-16,1458.24,Yes,Delivery,1,,,0,,,0,,,0,No,Points,1
33,2024-12-17,1773.9,Yes,Delivery,1,,,0,,,0,,,0,No,Points,1
33,2024-12-18,1588.31,Yes,Delivery,1,,,0,,,0,,,0,No,Points,1
33,2024-12-19,1866.09,Yes,Delivery,1,,,0,,,0,,,0,No,Points,1
33,2024-12-20,1953.34,Yes,Delivery,1,,,0,,,0,,,0,No,Points,1
33,2024-12-21,2315.52,Yes,Delivery,1,,,0,,,0,,,0,No,Points,1
33,2024-12-22,2289.0,Yes,Delivery,1,,,0,,,0,,,0,No,Points,1
33,2024-12-23,1369.65,Yes,Delivery,1,,,0,,,0,,,0,No,Points,1
33,2024-12-24,988.79,Yes,Delivery,1,,,0,,,0,,,0,No,Points,1
33,2024-12-26,1805.52,Yes,Delivery,1,,,0,,,0,,,0,No,Points,1
33,2024-12-27,2619.35,Yes,Delivery,1,,,0,,,0,,,0,"No, No","Points, Points",1
33,2024-12-28,1982.79,Yes,Delivery,1,,,0,,,0,,,0,"No, No","Points, Points",1
33,2024-12-29,2228.29,Yes,Delivery,1,,,0,,,0,,,0,"No, No","Points, Points",1
33,2024-12-30,1776.77,Yes,Delivery,1,,,0,,,0,,,0,"No, No","Points, Points",1
33,2024-12-31,1842.07,Yes,Delivery,1,,,0,,,0,,,0,"No, No","Points, Points",1
33,2025-01-01,1419.38,,,0,,,0,,,0,,,0,"No, No","Points, Points",1
33,2025-01-02,1264.39,,,0,,,0,,,0,,,0,"No, No","Points, Points",1
33,2025-01-03,1468.09,,,0,,,0,,,0,,,0,"No, No","Points, Points",1
33,2025-01-04,2061.59,,,0,,,0,,,0,,,0,"No, No","Points, Points",1
33,2025-01-05,1337.04,,,0,,,0,,,0,,,0,"No, No","Points, Points",1
33,2025-01-06,666.09,,,0,,,0,,,0,,,0,"No, No","Points, Points",1
33,2025-01-07,1058.32,,,0,,,0,,,0,,,0,"No, No","Points, Points",1
33,2025-01-08,1357.1,,,0,,,0,,,0,,,0,"No, No","Points, Points",1
33,2025-01-09,1453.09,,,0,,,0,,,0,,,0,"No, No","Points, Points",1
33,2025-01-10,1681.09,Yes,Delivery,1,,,0,,,0,,,0,"No, No","Points, Points",1
33,2025-01-11,2149.71,Yes,Delivery,1,,,0,,,0,,,0,"No, No","Points, Points",1
33,2025-01-12,1461.94,Yes,Delivery,1,,,0,,,0,,,0,"No, No","Points, Points",1
33,2025-01-13,1267.45,Yes,Delivery,1,,,0,No,Deluxe Cookie,1,,,0,"No, No, No","Points, Points, Points",1
33,2025-01-14,1460.74,Yes,Delivery,1,,,0,No,Deluxe Cookie,1,,,0,"No, No, No","Points, Points, Points",1
33,2025-01-15,1860.1,Yes,Delivery,1,,,0,No,Deluxe Cookie,1,,,0,"No, No, No","Points, Points, Points",1
33,2025-01-16,1263.65,Yes,Delivery,1,,,0,No,Deluxe Cookie,1,,,0,"No, No, No","Points, Points, Points",1
33,2025-01-17,2108.93,Yes,Delivery,1,,,0,No,Deluxe Cookie,1,,,0,"No, No, No","Points, Points, Points",1
33,2025-01-18,2806.84,Yes,Delivery,1,,,0,No,Deluxe Cookie,1,,,0,"No, No, No","Points, Points, Points",1
33,2025-01-19,1672.12,Yes,Delivery,1,,,0,No,Deluxe Cookie,1,,,0,"No, No, No","Points, Points, Points",1
33,2025-01-20,1055.28,Yes,Delivery,1,,,0,,,0,,,0,"No, No","Points, Points",1
33,2025-01-21,1228.21,Yes,Delivery,1,,,0,,,0,,,0,"No, No","Points, Points",1
33,2025-01-22,1170.52,Yes,Delivery,1,,,0,,,0,,,0,"No, No","Points, Points",1
33,2025-01-23,1192.08,Yes,Delivery,1,,,0,,,0,,,0,"No, No","Points, Points",1
33,2025-01-24,1625.93,Yes,Delivery,1,,,0,,,0,,,0,"No, No","Points, Points",1
33,2025-01-25,2173.42,Yes,Delivery,1,,,0,,,0,,,0,"No, No","Points, Points",1
33,2025-01-26,2237.71,Yes,Delivery,1,,,0,,,0,,,0,"No, No","Points, Points",1
33,2025-01-27,1067.66,Yes,Delivery,1,,,0,,,0,,,0,"No, No","Points, Points",1
33,2025-01-28,961.68,Yes,Delivery,1,,,0,,,0,,,0,"No, No","Points, Points",1
33,2025-01-29,1566.36,Yes,Delivery,1,,,0,,,0,,,0,"No, No","Points, Points",1
33,2025-01-30,1871.83,Yes,Delivery,1,,,0,,,0,,,0,"No, No","Points, Points",1
33,2025-01-31,1798.86,Yes,Delivery,1,,,0,,,0,,,0,"No, No","Points, Points",1
33,2025-02-01,2756.7,Yes,Delivery,1,,,0,,,0,,,0,"No, No","Points, Points",1
33,2025-02-02,1566.94,Yes,Delivery,1,,,0,,,0,,,0,"No, No","Points, Points",1
33,2025-02-03,1227.86,,,0,Yes,All,1,,,0,,,0,"No, No","Points, Points",1
33,2025-02-04,1146.31,,,0,Yes,All,1,,,0,Yes,Classic Cookie,1,"No, No","Points, Points",1
33,2025-02-05,1423.12,,,0,Yes,All,1,,,0,Yes,Classic Cookie,1,"No, No","Points, Points",1
33,2025-02-06,1401.29,,,0,Yes,All,1,,,0,Yes,Classic Cookie,1,"No, No","Points, Points",1
33,2025-02-07,2005.91,Yes,Delivery,1,,,0,,,0,Yes,Classic Cookie,1,"No, No","Points, Points",1
33,2025-02-08,2632.98,Yes,Delivery,1,,,0,,,0,Yes,Classic Cookie,1,"No, No","Points, Points",1
33,2025-02-09,2390.77,Yes,Delivery,1,,,0,,,0,Yes,Classic Cookie,1,"No, No","Points, Points",1
33,2025-02-10,1343.3,,,0,Yes,All,1,,,0,Yes,Classic Cookie,1,"No, No","Points, Points",1
33,2025-02-11,1243.14,,,0,Yes,All,1,,,0,Yes,Classic Cookie,1,"No, No","Points, Points",1
33,2025-02-12,975.33,,,0,Yes,All,1,,,0,Yes,Classic Cookie,1,"No, No","Points, Points",1
33,2025-02-13,3057.09,,,0,Yes,All,1,,,0,Yes,Classic Cookie,1,"No, No","Points, Points",1
